split,row_id,model,y_true,y_pred,residual,abs_residual,squared_residual
test,9102,dummy_regressor,17.7,17.46867828969217,0.231321710307828,0.231321710307828,0.0535097336597387
test,4629,dummy_regressor,41.2,17.46867828969217,23.73132171030783,23.73132171030783,563.1756301181279
test,11617,dummy_regressor,10.0,17.46867828969217,-7.468678289692171,7.468678289692171,55.781155394919175
test,12378,dummy_regressor,0.09,17.46867828969217,-17.37867828969217,17.37867828969217,302.018459096618
test,11255,dummy_regressor,5.8,17.46867828969217,-11.66867828969217,11.66867828969217,136.1580530283334
test,15858,dummy_regressor,4.33,17.46867828969217,-13.138678289692171,13.138678289692171,172.6248672000284
test,4989,dummy_regressor,51.7,17.46867828969217,34.23132171030783,34.23132171030783,1171.7833860345922
test,15903,dummy_regressor,17.7,17.46867828969217,0.231321710307828,0.231321710307828,0.0535097336597387
test,13458,dummy_regressor,10.0,17.46867828969217,-7.468678289692171,7.468678289692171,55.781155394919175
test,5182,dummy_regressor,76.0,17.46867828969217,58.53132171030783,58.53132171030783,3425.9156211555523
test,6427,dummy_regressor,84.2,17.46867828969217,66.73132171030784,66.73132171030784,4453.069297204603
test,10957,dummy_regressor,2.0,17.46867828969217,-15.468678289692171,15.468678289692171,239.28000802999392
test,13504,dummy_regressor,10.0,17.46867828969217,-7.468678289692171,7.468678289692171,55.781155394919175
test,15381,dummy_regressor,2.8,17.46867828969217,-14.66867828969217,14.66867828969217,215.17012276648643
test,2485,dummy_regressor,26.0,17.46867828969217,8.531321710307829,8.531321710307829,72.7834501247697
test,5915,dummy_regressor,67.0,17.46867828969217,49.53132171030783,49.53132171030783,2453.3518303700116
test,14033,dummy_regressor,14.0,17.46867828969217,-3.4686782896921713,3.4686782896921713,12.031729077381806
test,2879,dummy_regressor,31.9,17.46867828969217,14.431321710307827,14.431321710307827,208.26304630640203
test,12781,dummy_regressor,2.4,17.46867828969217,-15.068678289692171,15.068678289692171,227.06506539824016
test,15947,dummy_regressor,5.6,17.46867828969217,-11.868678289692172,11.868678289692172,140.8655243442103
test,12111,dummy_regressor,5.31,17.46867828969217,-12.158678289692173,12.158678289692173,147.83345775223177
test,2483,dummy_regressor,74.4,17.46867828969217,56.931321710307834,56.931321710307834,3241.1753916825683
test,4847,dummy_regressor,50.0,17.46867828969217,32.53132171030783,32.53132171030783,1058.2868922195455
test,13692,dummy_regressor,17.6,17.46867828969217,0.13132171030783013,0.13132171030783013,0.01724539159817366
test,7402,dummy_regressor,82.0,17.46867828969217,64.53132171030782,64.53132171030782,4164.291481679245
test,20035,dummy_regressor,25.0,17.46867828969217,7.531321710307829,7.531321710307829,56.720806704154036
test,18296,dummy_regressor,31.4,17.46867828969217,13.931321710307827,13.931321710307827,194.0817245960942
test,4140,dummy_regressor,82.4,17.46867828969217,64.93132171030783,64.93132171030783,4216.076539047493
test,14278,dummy_regressor,14.1,17.46867828969217,-3.3686782896921716,3.3686782896921716,11.347993419443375
test,2319,dummy_regressor,30.0,17.46867828969217,12.531321710307829,12.531321710307829,157.03402380723233
test,10645,dummy_regressor,4.06,17.46867828969217,-13.408678289692173,13.408678289692173,179.7926534764622
test,18737,dummy_regressor,10.2,17.46867828969217,-7.268678289692172,7.268678289692172,52.83368407904232
test,584,dummy_regressor,92.7,17.46867828969217,75.23132171030784,75.23132171030784,5659.7517662798355
test,13534,dummy_regressor,10.5,17.46867828969217,-6.968678289692171,6.968678289692171,48.562477105227
test,16067,dummy_regressor,15.9,17.46867828969217,-1.568678289692171,1.568678289692171,2.4607515765515546
test,17487,dummy_regressor,9.96,17.46867828969217,-7.50867828969217,7.50867828969217,56.380249658094534
test,14168,dummy_regressor,29.5,17.46867828969217,12.031321710307829,12.031321710307829,144.7527020969245
test,20736,dummy_regressor,2.41,17.46867828969217,-15.058678289692171,15.058678289692171,226.76379183244634
test,708,dummy_regressor,92.2,17.46867828969217,74.73132171030784,74.73132171030784,5584.770444569528
test,819,dummy_regressor,55.63,17.46867828969217,38.16132171030783,38.16132171030783,1456.2864746776117
test,14700,dummy_regressor,15.6,17.46867828969217,-1.8686782896921716,1.8686782896921716,3.49195855036686
test,4634,dummy_regressor,91.5,17.46867828969217,74.03132171030782,74.03132171030782,5480.636594175095
test,1822,dummy_regressor,87.8,17.46867828969217,70.33132171030783,70.33132171030783,4946.494813518818
test,4024,dummy_regressor,82.8,17.46867828969217,65.33132171030783,65.33132171030783,4268.1815964157395
test,6607,dummy_regressor,92.81,17.46867828969217,75.34132171030782,75.34132171030782,5676.314757056101
test,4205,dummy_regressor,40.7,17.46867828969217,23.23132171030783,23.23132171030783,539.69430840782
test,18793,dummy_regressor,3.6,17.46867828969217,-13.868678289692172,13.868678289692172,192.34023750297897
test,1722,dummy_regressor,31.0,17.46867828969217,13.531321710307829,13.531321710307829,183.09666722784797
test,6836,dummy_regressor,63.7,17.46867828969217,46.23132171030783,46.23132171030783,2137.3351070819804
test,5826,dummy_regressor,90.7,17.46867828969217,73.23132171030784,73.23132171030784,5362.826479438604
test,4438,dummy_regressor,83.0,17.46867828969217,65.53132171030782,65.53132171030782,4294.354125099861
test,12976,dummy_regressor,10.5,17.46867828969217,-6.968678289692171,6.968678289692171,48.562477105227
test,13321,dummy_regressor,9.7,17.46867828969217,-7.768678289692172,7.768678289692172,60.35236236873449
test,10612,dummy_regressor,6.3,17.46867828969217,-11.16867828969217,11.16867828969217,124.73937473864123
test,9109,dummy_regressor,19.1,17.46867828969217,1.6313217103078301,1.6313217103078301,2.6612105225216642
test,5203,dummy_regressor,36.8,17.46867828969217,19.331321710307826,19.331321710307826,373.6999990674187
test,5414,dummy_regressor,41.0,17.46867828969217,23.53132171030783,23.53132171030783,553.7231014340045
test,7307,dummy_regressor,24.7,17.46867828969217,7.231321710307828,7.231321710307828,52.29201367796933
test,15133,dummy_regressor,19.9,17.46867828969217,2.4313217103078273,2.4313217103078273,5.911325259014179
test,3207,dummy_regressor,24.0,17.46867828969217,6.531321710307829,6.531321710307829,42.65816328353838
test,7268,dummy_regressor,60.5,17.46867828969217,43.03132171030783,43.03132171030783,1851.6946481360098
test,644,dummy_regressor,12.0,17.46867828969217,-5.468678289692171,5.468678289692171,29.906442236150493
test,16599,dummy_regressor,0.4,17.46867828969217,-17.068678289692173,17.068678289692173,291.3397785570089
test,12011,dummy_regressor,7.23,17.46867828969217,-10.23867828969217,10.23867828969217,104.8305331198138
test,5687,dummy_regressor,61.0,17.46867828969217,43.53132171030783,43.53132171030783,1894.9759698463176
test,12831,dummy_regressor,1.21,17.46867828969217,-16.25867828969217,16.25867828969217,264.34461972770754
test,4547,dummy_regressor,52.4,17.46867828969217,34.93132171030783,34.93132171030783,1220.197236429023
test,10107,dummy_regressor,74.0,17.46867828969217,56.53132171030783,56.53132171030783,3195.790334314321
test,16550,dummy_regressor,8.65,17.46867828969217,-8.818678289692171,8.818678289692171,77.76908677708803
test,16800,dummy_regressor,9.18,17.46867828969217,-8.288678289692172,8.288678289692172,68.70218779001435
test,6508,dummy_regressor,83.8,17.46867828969217,66.33132171030783,66.33132171030783,4399.844239836355
test,19182,dummy_regressor,15.6,17.46867828969217,-1.8686782896921716,1.8686782896921716,3.49195855036686
test,20477,dummy_regressor,19.5,17.46867828969217,2.0313217103078287,2.0313217103078287,4.126267890767922
test,9138,dummy_regressor,80.0,17.46867828969217,62.53132171030783,62.53132171030783,3910.166194838015
test,2605,dummy_regressor,90.0,17.46867828969217,72.53132171030782,72.53132171030782,5260.792629044171
test,2133,dummy_regressor,106.7,17.46867828969217,89.23132171030784,89.23132171030784,7962.228774168455
test,9178,dummy_regressor,58.5,17.46867828969217,41.03132171030783,41.03132171030783,1683.5693612947787
test,10201,dummy_regressor,70.2,17.46867828969217,52.73132171030783,52.73132171030783,2780.5922893159823
test,15445,dummy_regressor,1.61,17.46867828969217,-15.858678289692172,15.858678289692172,251.49767709595383
test,7007,dummy_regressor,12.0,17.46867828969217,-5.468678289692171,5.468678289692171,29.906442236150493
test,10781,dummy_regressor,76.0,17.46867828969217,58.53132171030783,58.53132171030783,3425.9156211555523
test,3111,dummy_regressor,54.0,17.46867828969217,36.53132171030783,36.53132171030783,1334.537465902008
test,16641,dummy_regressor,8.6,17.46867828969217,-8.868678289692172,8.868678289692172,78.65345460605727
test,21029,dummy_regressor,1.73,17.46867828969217,-15.73867828969217,15.73867828969217,247.70599430642767
test,10574,dummy_regressor,15.3,17.46867828969217,-2.1686782896921706,2.1686782896921706,4.703165524182158
test,3979,dummy_regressor,110.0,17.46867828969217,92.53132171030782,92.53132171030782,8562.045497456484
test,1430,dummy_regressor,73.0,17.46867828969217,55.53132171030783,55.53132171030783,3083.7276908937056
test,5106,dummy_regressor,83.8,17.46867828969217,66.33132171030783,66.33132171030783,4399.844239836355
test,17996,dummy_regressor,17.8,17.46867828969217,0.3313217103078294,0.3313217103078294,0.10977407572130524
test,13415,dummy_regressor,8.7,17.46867828969217,-8.768678289692172,8.768678289692172,76.88971894811884
test,2505,dummy_regressor,80.0,17.46867828969217,62.53132171030783,62.53132171030783,3910.166194838015
test,16934,dummy_regressor,100.0,17.46867828969217,82.53132171030782,82.53132171030782,6811.419063250327
test,19448,dummy_regressor,22.2,17.46867828969217,4.731321710307828,4.731321710307828,22.38540512643019
test,7153,dummy_regressor,92.6,17.46867828969217,75.13132171030782,75.13132171030782,5644.715501937771
test,11522,dummy_regressor,7.7,17.46867828969217,-9.768678289692172,9.768678289692172,95.42707552750318
test,6045,dummy_regressor,68.0,17.46867828969217,50.53132171030783,50.53132171030783,2553.414473790627
test,19418,dummy_regressor,24.5,17.46867828969217,7.031321710307829,7.031321710307829,49.43948499384621
test,4771,dummy_regressor,54.0,17.46867828969217,36.53132171030783,36.53132171030783,1334.537465902008
test,8413,dummy_regressor,78.0,17.46867828969217,60.53132171030783,60.53132171030783,3664.040907996784
test,2326,dummy_regressor,20.0,17.46867828969217,2.5313217103078287,2.5313217103078287,6.407589601075751
test,8689,dummy_regressor,28.0,17.46867828969217,10.531321710307829,10.531321710307829,110.90873696600102
test,3386,dummy_regressor,94.4,17.46867828969217,76.93132171030783,76.93132171030783,5918.428260094881
test,4338,dummy_regressor,87.6,17.46867828969217,70.13132171030782,70.13132171030782,4918.402284834692
test,4043,dummy_regressor,35.7,17.46867828969217,18.23132171030783,18.23132171030783,332.3810913047417
test,14475,dummy_regressor,6.21,17.46867828969217,-11.25867828969217,11.25867828969217,126.75783683078582
test,9734,dummy_regressor,32.0,17.46867828969217,14.531321710307829,14.531321710307829,211.15931064846365
test,3525,dummy_regressor,78.1,17.46867828969217,60.63132171030782,60.63132171030782,3676.1571723388447
test,16808,dummy_regressor,13.5,17.46867828969217,-3.9686782896921713,3.9686782896921713,15.750407367073977
test,457,dummy_regressor,62.0,17.46867828969217,44.53132171030783,44.53132171030783,1983.0386132669335
test,9097,dummy_regressor,28.6,17.46867828969217,11.13132171030783,11.13132171030783,123.90632301837044
test,16325,dummy_regressor,1.06,17.46867828969217,-16.408678289692173,16.408678289692173,269.24472321461525
test,2935,dummy_regressor,75.6,17.46867828969217,58.13132171030782,58.13132171030782,3379.2505637873055
test,14929,dummy_regressor,6.0,17.46867828969217,-11.468678289692171,11.468678289692171,131.53058171245655
test,9919,dummy_regressor,45.0,17.46867828969217,27.53132171030783,27.53132171030783,757.9736751164672
test,13220,dummy_regressor,9.8,17.46867828969217,-7.668678289692171,7.668678289692171,58.808626710796034
test,11635,dummy_regressor,10.7,17.46867828969217,-6.768678289692172,6.768678289692172,45.815005789350145
test,8409,dummy_regressor,66.0,17.46867828969217,48.53132171030783,48.53132171030783,2355.289186949396
test,11527,dummy_regressor,8.63,17.46867828969217,-8.83867828969217,8.83867828969217,78.12223390867571
test,3503,dummy_regressor,5.55,17.46867828969217,-11.91867828969217,11.91867828969217,142.0548921731795
test,7466,dummy_regressor,35.0,17.46867828969217,17.53132171030783,17.53132171030783,307.34724091031063
test,20000,dummy_regressor,8.65,17.46867828969217,-8.818678289692171,8.818678289692171,77.76908677708803
test,13437,dummy_regressor,0.508,17.46867828969217,-16.960678289692172,16.960678289692172,287.6646080464354
test,2117,dummy_regressor,29.8,17.46867828969217,12.33132171030783,12.33132171030783,152.0614951231092
test,20333,dummy_regressor,26.0,17.46867828969217,8.531321710307829,8.531321710307829,72.7834501247697
test,668,dummy_regressor,21.5,17.46867828969217,4.031321710307829,4.031321710307829,16.25155473199924
test,1162,dummy_regressor,95.0,17.46867828969217,77.53132171030782,77.53132171030782,6011.105846147249
test,20561,dummy_regressor,33.5,17.46867828969217,16.03132171030783,16.03132171030783,257.00327577938714
test,3171,dummy_regressor,23.0,17.46867828969217,5.531321710307829,5.531321710307829,30.595519862922725
test,20420,dummy_regressor,0.175,17.46867828969217,-17.29367828969217,17.29367828969217,299.0713087873703
test,7806,dummy_regressor,95.4,17.46867828969217,77.93132171030783,77.93132171030783,6073.290903515496
test,11766,dummy_regressor,0.041,17.46867828969217,-17.42767828969217,17.42767828969217,303.7239705690078
test,1219,dummy_regressor,67.1,17.46867828969217,49.63132171030782,49.63132171030782,2463.2680947120725
test,431,dummy_regressor,48.0,17.46867828969217,30.53132171030783,30.53132171030783,932.1616053783141
test,20956,dummy_regressor,4.4,17.46867828969217,-13.068678289692171,13.068678289692171,170.79035223947147
test,12389,dummy_regressor,0.9,17.46867828969217,-16.568678289692173,16.568678289692173,274.52110026731674
test,4836,dummy_regressor,62.0,17.46867828969217,44.53132171030783,44.53132171030783,1983.0386132669335
test,13624,dummy_regressor,1.72,17.46867828969217,-15.74867828969217,15.74867828969217,248.02086787222152
test,16970,dummy_regressor,2.46,17.46867828969217,-15.00867828969217,15.00867828969217,225.26042400347708
test,10926,dummy_regressor,1.41,17.46867828969217,-16.05867828969217,16.05867828969217,257.8811484118307
test,10868,dummy_regressor,3.342,17.46867828969217,-14.12667828969217,14.12667828969217,199.56303950046012
test,9338,dummy_regressor,69.1,17.46867828969217,51.63132171030782,51.63132171030782,2665.793381553304
test,4417,dummy_regressor,103.0,17.46867828969217,85.53132171030782,85.53132171030782,7315.606993512174
test,2694,dummy_regressor,50.0,17.46867828969217,32.53132171030783,32.53132171030783,1058.2868922195455
test,13847,dummy_regressor,5.0,17.46867828969217,-12.468678289692171,12.468678289692171,155.46793829184088
test,4896,dummy_regressor,23.2,17.46867828969217,5.731321710307828,5.731321710307828,32.84804854704585
test,16327,dummy_regressor,2.66,17.46867828969217,-14.808678289692171,14.808678289692171,219.29695268760025
test,9201,dummy_regressor,56.0,17.46867828969217,38.53132171030783,38.53132171030783,1484.6627527432395
test,20015,dummy_regressor,17.8,17.46867828969217,0.3313217103078294,0.3313217103078294,0.10977407572130524
test,13205,dummy_regressor,10.6,17.46867828969217,-6.868678289692172,6.868678289692172,47.17874144728857
test,19663,dummy_regressor,1.9,17.46867828969217,-15.568678289692171,15.568678289692171,242.38374368793234
test,15460,dummy_regressor,17.97,17.46867828969217,0.5013217103078276,0.5013217103078276,0.2513234572259654
test,11906,dummy_regressor,1.62,17.46867828969217,-15.84867828969217,15.84867828969217,251.18060353015994
test,315,dummy_regressor,92.0,17.46867828969217,74.53132171030782,74.53132171030782,5554.917915885402
test,19588,dummy_regressor,15.65,17.46867828969217,-1.818678289692171,1.818678289692171,3.30759072139764
test,2725,dummy_regressor,9.5,17.46867828969217,-7.968678289692171,7.968678289692171,63.499833684611346
test,17980,dummy_regressor,50.0,17.46867828969217,32.53132171030783,32.53132171030783,1058.2868922195455
test,18747,dummy_regressor,4.52,17.46867828969217,-12.948678289692172,12.948678289692172,167.6682694499454
test,1419,dummy_regressor,90.9,17.46867828969217,73.43132171030783,73.43132171030783,5392.159008122726
test,20784,dummy_regressor,15.0,17.46867828969217,-2.4686782896921713,2.4686782896921713,6.094372497997464
test,18684,dummy_regressor,24.8,17.46867828969217,7.331321710307829,7.331321710307829,53.74827802003092
test,3230,dummy_regressor,13.5,17.46867828969217,-3.9686782896921713,3.9686782896921713,15.750407367073977
test,17821,dummy_regressor,23.0,17.46867828969217,5.531321710307829,5.531321710307829,30.595519862922725
test,13683,dummy_regressor,17.9,17.46867828969217,0.4313217103078273,0.4313217103078273,0.18603841778286928
test,17513,dummy_regressor,100.0,17.46867828969217,82.53132171030782,82.53132171030782,6811.419063250327
test,14490,dummy_regressor,2.74,17.46867828969217,-14.728678289692171,14.728678289692171,216.9339641612495
test,17648,dummy_regressor,24.0,17.46867828969217,6.531321710307829,6.531321710307829,42.65816328353838
test,20574,dummy_regressor,28.0,17.46867828969217,10.531321710307829,10.531321710307829,110.90873696600102
test,13215,dummy_regressor,4.18,17.46867828969217,-13.288678289692172,13.288678289692172,176.58897068693605
test,12023,dummy_regressor,5.5,17.46867828969217,-11.968678289692171,11.968678289692171,143.24926000214873
test,3910,dummy_regressor,51.5,17.46867828969217,34.03132171030783,34.03132171030783,1158.130857350469
test,16557,dummy_regressor,10.25,17.46867828969217,-7.218678289692171,7.218678289692171,52.10931625007309
test,12147,dummy_regressor,1.97,17.46867828969217,-15.49867828969217,15.49867828969217,240.20902872737543
test,12233,dummy_regressor,9.8,17.46867828969217,-7.668678289692171,7.668678289692171,58.808626710796034
test,10327,dummy_regressor,17.6,17.46867828969217,0.13132171030783013,0.13132171030783013,0.01724539159817366
test,9213,dummy_regressor,10.0,17.46867828969217,-7.468678289692171,7.468678289692171,55.781155394919175
test,293,dummy_regressor,81.0,17.46867828969217,63.53132171030783,63.53132171030783,4036.2288382586307
test,21195,dummy_regressor,1.84,17.46867828969217,-15.628678289692171,15.628678289692171,244.2555850826954
test,18654,dummy_regressor,3.14,17.46867828969217,-14.32867828969217,14.32867828969217,205.31102152949575
test,18094,dummy_regressor,7.85,17.46867828969217,-9.618678289692172,9.618678289692172,92.51897204059551
test,8137,dummy_regressor,85.0,17.46867828969217,67.53132171030782,67.53132171030782,4560.479411941093
test,3922,dummy_regressor,73.9,17.46867828969217,56.431321710307834,56.431321710307834,3184.49406997226
test,6504,dummy_regressor,45.2,17.46867828969217,27.73132171030783,27.73132171030783,769.0262038005905
test,17276,dummy_regressor,75.0,17.46867828969217,57.53132171030783,57.53132171030783,3309.8529777349368
test,21022,dummy_regressor,1.2,17.46867828969217,-16.268678289692172,16.268678289692172,264.6698932935014
test,907,dummy_regressor,93.83,17.46867828969217,76.36132171030783,76.36132171030783,5831.0514533451305
test,10250,dummy_regressor,4.74,17.46867828969217,-12.728678289692171,12.728678289692171,162.01925100248081
test,14971,dummy_regressor,2.7,17.46867828969217,-14.768678289692172,14.768678289692172,218.1138584244249
test,3405,dummy_regressor,60.0,17.46867828969217,42.53132171030783,42.53132171030783,1808.913326425702
test,7700,dummy_regressor,88.5,17.46867828969217,71.03132171030782,71.03132171030782,5045.448663913247
test,10059,dummy_regressor,91.7,17.46867828969217,74.23132171030784,74.23132171030784,5510.28912285922
test,1994,dummy_regressor,4.5,17.46867828969217,-12.968678289692171,12.968678289692171,168.18661658153306
test,1704,dummy_regressor,31.6,17.46867828969217,14.13132171030783,14.13132171030783,199.69425328021742
test,13501,dummy_regressor,10.8,17.46867828969217,-6.668678289692171,6.668678289692171,44.47127013141169
test,3265,dummy_regressor,104.0,17.46867828969217,86.53132171030782,86.53132171030782,7487.66963693279
test,13651,dummy_regressor,1.3,17.46867828969217,-16.16867828969217,16.16867828969217,261.42615763556296
test,977,dummy_regressor,109.0,17.46867828969217,91.53132171030782,91.53132171030782,8377.982854035869
test,1873,dummy_regressor,9.8,17.46867828969217,-7.668678289692171,7.668678289692171,58.808626710796034
test,19823,dummy_regressor,3.94,17.46867828969217,-13.528678289692172,13.528678289692172,183.0251362659883
test,11476,dummy_regressor,9.67,17.46867828969217,-7.798678289692171,7.798678289692171,60.81938306611601
test,621,dummy_regressor,74.0,17.46867828969217,56.53132171030783,56.53132171030783,3195.790334314321
test,9040,dummy_regressor,21.0,17.46867828969217,3.5313217103078287,3.5313217103078287,12.470233021691408
test,4343,dummy_regressor,54.1,17.46867828969217,36.63132171030783,36.63132171030783,1341.8537302440698
test,19795,dummy_regressor,1.06,17.46867828969217,-16.408678289692173,16.408678289692173,269.24472321461525
test,5180,dummy_regressor,52.0,17.46867828969217,34.53132171030783,34.53132171030783,1192.4121790607767
test,5305,dummy_regressor,84.8,17.46867828969217,67.33132171030783,67.33132171030783,4533.506883256971
test,1153,dummy_regressor,79.0,17.46867828969217,61.53132171030783,61.53132171030783,3786.1035514173996
test,6206,dummy_regressor,40.0,17.46867828969217,22.53132171030783,22.53132171030783,507.6604580133889
test,15754,dummy_regressor,7.55,17.46867828969217,-9.91867828969217,9.91867828969217,98.3801790144108
test,12038,dummy_regressor,3.4,17.46867828969217,-14.068678289692171,14.068678289692171,197.92770881885582
test,2703,dummy_regressor,17.7,17.46867828969217,0.231321710307828,0.231321710307828,0.0535097336597387
test,586,dummy_regressor,89.1,17.46867828969217,71.63132171030782,71.63132171030782,5131.046249965616
test,19747,dummy_regressor,36.0,17.46867828969217,18.53132171030783,18.53132171030783,343.4098843309263
test,18875,dummy_regressor,13.8,17.46867828969217,-3.6686782896921706,3.6686782896921706,13.45920039325867
test,20482,dummy_regressor,18.6,17.46867828969217,1.1313217103078301,1.1313217103078301,1.2798888122138339
test,9364,dummy_regressor,15.0,17.46867828969217,-2.4686782896921713,2.4686782896921713,6.094372497997464
test,20679,dummy_regressor,0.68,17.46867828969217,-16.78867828969217,16.78867828969217,281.85971871478125
test,6377,dummy_regressor,5.98,17.46867828969217,-11.48867828969217,11.48867828969217,131.98972884404424
test,3233,dummy_regressor,23.4,17.46867828969217,5.931321710307827,5.931321710307827,35.18057723116897
test,7527,dummy_regressor,73.9,17.46867828969217,56.431321710307834,56.431321710307834,3184.49406997226
test,16130,dummy_regressor,34.27,17.46867828969217,16.801321710307832,16.801321710307832,282.2844112132613
test,11972,dummy_regressor,2.38,17.46867828969217,-15.088678289692172,15.088678289692172,227.66821252982788
test,12119,dummy_regressor,4.56,17.46867828969217,-12.908678289692173,12.908678289692173,166.63397518677004
test,10650,dummy_regressor,4.12,17.46867828969217,-13.34867828969217,13.34867828969217,178.18721208169907
test,17146,dummy_regressor,5.0,17.46867828969217,-12.468678289692171,12.468678289692171,155.46793829184088
test,7286,dummy_regressor,74.0,17.46867828969217,56.53132171030783,56.53132171030783,3195.790334314321
test,10353,dummy_regressor,115.0,17.46867828969217,97.53132171030782,97.53132171030782,9512.358714559561
test,7306,dummy_regressor,24.5,17.46867828969217,7.031321710307829,7.031321710307829,49.43948499384621
test,852,dummy_regressor,16.7,17.46867828969217,-0.768678289692172,0.768678289692172,0.5908663130440827
test,19782,dummy_regressor,2.36,17.46867828969217,-15.108678289692172,15.108678289692172,228.27215966141557
test,13021,dummy_regressor,13.9,17.46867828969217,-3.568678289692171,3.568678289692171,12.735464735320239
test,13172,dummy_regressor,2.76,17.46867828969217,-14.708678289692172,14.708678289692172,216.34521702966182
test,18209,dummy_regressor,22.2,17.46867828969217,4.731321710307828,4.731321710307828,22.38540512643019
test,19909,dummy_regressor,2.1,17.46867828969217,-15.368678289692172,15.368678289692172,236.1962723720555
test,1339,dummy_regressor,106.9,17.46867828969217,89.43132171030783,89.43132171030783,7997.961302852576
test,10133,dummy_regressor,27.5,17.46867828969217,10.031321710307829,10.031321710307829,100.62741525569318
test,15102,dummy_regressor,5.1,17.46867828969217,-12.368678289692172,12.368678289692172,152.98420263390247
test,6281,dummy_regressor,24.2,17.46867828969217,6.731321710307828,6.731321710307828,45.310691967661505
test,15701,dummy_regressor,0.22,17.46867828969217,-17.248678289692172,17.248678289692172,297.5169027412981
test,5282,dummy_regressor,58.7,17.46867828969217,41.23132171030783,41.23132171030783,1700.021889978902
test,19069,dummy_regressor,6.4,17.46867828969217,-11.068678289692171,11.068678289692171,122.5156390807028
test,736,dummy_regressor,22.5,17.46867828969217,5.031321710307829,5.031321710307829,25.314198152614896
test,16168,dummy_regressor,2.6,17.46867828969217,-14.868678289692172,14.868678289692172,221.07759408236333
test,5031,dummy_regressor,60.0,17.46867828969217,42.53132171030783,42.53132171030783,1808.913326425702
test,10675,dummy_regressor,35.9,17.46867828969217,18.431321710307827,18.431321710307827,339.71361998886465
test,15940,dummy_regressor,8.08,17.46867828969217,-9.388678289692171,9.388678289692171,88.14728002733712
test,450,dummy_regressor,89.75,17.46867828969217,72.28132171030782,72.28132171030782,5224.589468189017
test,12314,dummy_regressor,10.9,17.46867828969217,-6.568678289692171,6.568678289692171,43.147534473473264
test,6298,dummy_regressor,21.3,17.46867828969217,3.8313217103078294,3.8313217103078294,14.67902604787611
test,3964,dummy_regressor,29.8,17.46867828969217,12.33132171030783,12.33132171030783,152.0614951231092
test,12347,dummy_regressor,10.75,17.46867828969217,-6.718678289692171,6.718678289692171,45.14063796038092
test,15633,dummy_regressor,2.52,17.46867828969217,-14.948678289692172,14.948678289692172,223.46298260871407
test,6641,dummy_regressor,77.3,17.46867828969217,59.831321710307826,59.831321710307826,3579.7870576023524
test,3210,dummy_regressor,32.0,17.46867828969217,14.531321710307829,14.531321710307829,211.15931064846365
test,17967,dummy_regressor,6.7,17.46867828969217,-10.768678289692172,10.768678289692172,115.96443210688753
test,18429,dummy_regressor,6.99,17.46867828969217,-10.478678289692171,10.478678289692171,109.80269869886604
test,11259,dummy_regressor,1.5,17.46867828969217,-15.968678289692171,15.968678289692171,254.9986863196861
test,13606,dummy_regressor,13.2,17.46867828969217,-4.268678289692172,4.268678289692172,18.221614340889285
test,2812,dummy_regressor,51.0,17.46867828969217,33.53132171030783,33.53132171030783,1124.349535640161
test,1144,dummy_regressor,4.2,17.46867828969217,-13.268678289692172,13.268678289692172,176.0578235553484
test,3062,dummy_regressor,74.6,17.46867828969217,57.13132171030782,57.13132171030782,3263.98792036669
test,16083,dummy_regressor,4.14,17.46867828969217,-13.32867828969217,13.32867828969217,177.65366495011142
test,16092,dummy_regressor,2.36,17.46867828969217,-15.108678289692172,15.108678289692172,228.27215966141557
test,1237,dummy_regressor,68.0,17.46867828969217,50.53132171030783,50.53132171030783,2553.414473790627
test,19131,dummy_regressor,5.8,17.46867828969217,-11.66867828969217,11.66867828969217,136.1580530283334
test,3633,dummy_regressor,74.0,17.46867828969217,56.53132171030783,56.53132171030783,3195.790334314321
test,5174,dummy_regressor,48.0,17.46867828969217,30.53132171030783,30.53132171030783,932.1616053783141
test,8726,dummy_regressor,80.0,17.46867828969217,62.53132171030783,62.53132171030783,3910.166194838015
test,9366,dummy_regressor,120.2,17.46867828969217,102.73132171030784,102.73132171030784,10553.724460346766
test,9586,dummy_regressor,36.7,17.46867828969217,19.23132171030783,19.23132171030783,369.84373472535736
test,41,dummy_regressor,90.0,17.46867828969217,72.53132171030782,72.53132171030782,5260.792629044171
test,12806,dummy_regressor,4.1,17.46867828969217,-13.368678289692172,13.368678289692172,178.7215592132868
test,19791,dummy_regressor,2.71,17.46867828969217,-14.75867828969217,14.75867828969217,217.818584858631
test,8603,dummy_regressor,7.5,17.46867828969217,-9.968678289692171,9.968678289692171,99.37454684338003
test,8284,dummy_regressor,66.2,17.46867828969217,48.73132171030783,48.73132171030783,2374.7417156335196
test,20713,dummy_regressor,40.0,17.46867828969217,22.53132171030783,22.53132171030783,507.6604580133889
test,14395,dummy_regressor,1.3,17.46867828969217,-16.16867828969217,16.16867828969217,261.42615763556296
test,2578,dummy_regressor,71.0,17.46867828969217,53.53132171030783,53.53132171030783,2865.6024040524744
test,18391,dummy_regressor,1.17,17.46867828969217,-16.29867828969217,16.29867828969217,265.64691399088287
test,19400,dummy_regressor,30.0,17.46867828969217,12.531321710307829,12.531321710307829,157.03402380723233
test,2034,dummy_regressor,40.0,17.46867828969217,22.53132171030783,22.53132171030783,507.6604580133889
test,1123,dummy_regressor,92.1,17.46867828969217,74.63132171030782,74.63132171030782,5569.834180227463
